/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_094.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_094.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_094.jpg, 0, 0, 0, 7.845283E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_195.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_195.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_195.jpg, 0, 0, 0, 8.03426E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_297.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_297.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_297.jpg, 0, 0, 0, 7.842053E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_398.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_398.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_398.jpg, 0, 0, 0, 7.839732E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_503.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_503.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_503.jpg, 0, 0, 0, 7.768573E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_605.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_605.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_605.jpg, 0, 0, 0, 7.777273E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_717.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_717.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_717.jpg, 0, 0, 0, 7.807047E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_827.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_827.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_827.jpg, 0, 0, 0, 7.807248E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_23_929.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_23_929.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_23_929.jpg, 0, 0, 0, 7.798209E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_24_040.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_24_040.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_24_040.jpg, 0, 0, 0, 7.820194E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_24_200.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_24_200.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_24_200.jpg, 0, 0, 0, 7.80819E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_24_327.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_24_327.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_24_327.jpg, 0, 0, 0, 7.766779E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_24_429.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_24_429.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_24_429.jpg, 0, 0, 0, 7.786158E-05
/Users/muhammadsajas/Desktop/data/IMG/center_2020_12_17_14_06_24_572.jpg, /Users/muhammadsajas/Desktop/data/IMG/left_2020_12_17_14_06_24_572.jpg, /Users/muhammadsajas/Desktop/data/IMG/right_2020_12_17_14_06_24_572.jpg, 0, 0, 0, 7.920823E-05
